id,course
2034,Phân tích hệ thống bản vẽ ống 
2035,Chọn lựa vật tư và phụ kiện 
2036,Chế tạo giá đỡ ống 
2037,Chế tạo phụ kiện ống 
2038,Tiếng Anh chuyên ngành
2039,Lắp đặt giá đỡ 
2040,Chế tạo cụm ống 
2041,Lắp đặt ống và phụ kiện trên giá đỡ (A/G) 
2042,Thực tập  sản xuất
2043,Hệ thống quản lý chất lượng ISO 
2044,Lắp đặt ống và phụ kiện chìm (U/G)
2045,Lắp đặt máy bơm
2046,Dung sai lắp ghép và đo lường kỹ thuật
2047,Vật liệu cơ khí
2048,Cơ kỹ thuật
2049,Kỹ thuật điện ứng dụng trong cơ khí
2050,Kỹ thuật cắt khí Gas-Oxy cơ bản
2051,Kỹ thuật cơ khí cơ bản (hand operation tools)
2052,Hàn hồ quang tay cơ bản
2053,Nâng chuyển thiết bị
2054,Anh văn chuyên ngành Cơ khí
2055,Kỹ thuật đo lường sản phẩm cơ khí
2056,"Tiện, phay, mài cơ bản"
2057,Phân tích bản vẽ cơ khí theo tiêu chuẩn quốc tế
2058,Sử dụng và bảo dưỡng thiết bị nghề Bảo Trì Hệ Thống Thiết Bị Cơ Khí
2059,Bảo trì hệ thống bồn công nghiệp
2060,Bảo trì máy gia công kim loại
2061,Thực tập tốt nghiệp/Đồ án tốt nghiệp
2062,Vật liệu kỹ thuật điện
2063,Kỹ thuật điện 1
2064,Khí cụ điện
2065,Vẽ kỹ thuật điện
2066,Kỹ thuật đo lường điện 1
2067,An toàn điện
2068,Kỹ thuật cơ khí cơ bản
2069,Điện tử cơ bản
2070,Cung cấp điện
2071,Máy điện
2072,Kỹ thuật truyền động điện
2073,Kỹ thuật lắp đặt điện cơ bản
2074,Lắp dặt hệ thống thiết bị tiếp địa và chống sét 1
2075,Kỹ thuật điều khiển tự động hóa 1
2076,Phân tích bản vẽ điện điện tử theo tiêu chuẩn quốc tế
2077,"Kỹ thuật đầu nối, kiểm tra và vận hành mạch điện điều khiển ứng dụng trong công nghiệp 1"
2078,Anh văn chuyên ngành điện
2079,Lắp đặt truyền tải  và phân phối điện năng
2080,Bảo trì thiết bị điện dân dụng
2081,Bảo trì thiết bị điện công nghiệp
2082,Bảo trì máy điện
2083,Theo dõi quá trình hoạt động của thiết bị
2084,Thực tập tốt nghiệp/Bài tập dự án
2085,Tiếng anh kỹ thuật
2086,Cơ sở kỹ thuật điện/điện tử và các biện pháp bảo vệ an toàn
2087,"An toàn lao động, sức khỏe và bảo vệ môi trường"
2088,Khoa học vật liệu
2089,Giao tiếp kỹ thuật
2090,Kỹ thuật sản suất
2091,Phân tích chức năng trong các hệ thống cơ điện tử
2092,Kỹ thuật số
2093,Điện tử công suất
2094,Chiến lược bảo trì và bảo dưỡng hệ thống cơ điện tử
2095,Cơ bản về quản lý chất lượng
2096,Gia công cơ khí và vật liệu nhựa cơ bản
2097,Gia công bằng máy công cụ vạn năng
2098,Làm việc với các máy gia công CNC
2099,Lắp đặt và đấu nối các mạch điện ứng dụng
2100,"Lắp đặt các phần tử và thiết bị điện, điện tử"
2101,Lắp đặt và kiểm tra hệ thống điều khiển khí nén và điện khí nén
2102,Lắp đặt và kiểm tra hệ thống điều khiển thủy lực và điện thủy lực
2103,Lập trình điều khiển hệ thống cơ điện tử sử dụng PLC
2104,Lập trình điều khiển hệ thống cơ điện tử sử dụng vi điều khiển
2105,"Lắp ráp, đấu nối và vận hành hệ thống cơ điện tử"
2106,Tháo và lắp các cụm chi tiết cơ khí
2107,Thực tập tốt nghiệp
2108,Luật kinh tế
2109,Lý thuyết tài chính tiền tệ
2110,Lý thuyết kế toán
2111,Thị trường chứng khoán
2112,Lý thuyết thống kê
2113,Kinh tế vi mô
2114,Tài chính doanh nghiệp
2115,Anh văn chuyên ngành
2116,Kế toán doanh nghiệp 1
2117,Thực hành kế toán trong doanh nghiệp thương mại 1
2118,Phân tích hoạt động kinh doanh
2119,Kế toán quản trị
2120,Kế toán hành chính sự nghiệp
2121,Kiểm toán
2122,Tin học kế toán 1
2123,Thuế và quyết toán thuế 1
2124,Thực tập nghề nghiệp
2125,Thực tập tốt nghiệp
2126,Thực hành kế toán trong doanh nghiệp sản xuất 1
2127,Nguyên lý kế toán
2128,Quản trị học
2129,Tài chính doanh nghiệp
2130,Kế toán doanh nghiệp
2131,Phân tích hoạt động kinh doanh
2132,Quản trị thương hiệu
2133,Quản trị sản xuất kinh doanh
2134,Thương mại điện tử
2135,Quản trị tiêu thụ bán hàng
2136,Khởi nghiệp doanh nghiệp
2137,Khởi sự doanh nghiệp
2138,Thực hành nghề nghiệp
2139,Thực tập tốt nghiệp
2140,Anh văn chuyên ngành
2141,An toàn vệ sinh công nghiệp
2142,Tin học văn phòng
2143,Internet
2144,Lập trình căn bản
2145,Kiến trúc máy tính
2146,Kỹ thuật đo lường
2147,Kỹ thuật điện tử
2148,Kỹ thuật xung số
2149,Lắp ráp và cài đặt máy tính
2150,Xử lý sự cố phần mềm
2151,Mạng máy tính
2152,Sửa chữa máy tính cơ bản
2153,Sửa chữa máy in và thiêt bị ngoại vi
2154,Sửa chữa máy tính nâng cao
2155,Quản trị mạng 1
2156,Hệ quản trị cơ sở dữ liệu
2157,Thực tập tốt nghiệp
2158,Thiết kế mạng LAN
2159,Vẽ kỹ thuật
2160, Vật liệu cơ khí
2161,Cơ kỹ thuật
2162,Dung sai
2163, Kỹ thuật an toàn
2164,Quản lý chất lượng ISO
2165,"Khái niệm, nguyên lý hệ thống truyền lực máy cơ sở . Công dụng,  phân loại máy nâng, "
2166,"Các cơ cấu công tác,  của máy trục"
2167,Thiết bị an toàn và hệ thống điểu khiển máy trục
2168,Kỹ thuật an toàn và bảo hộ lao động
2169,"Bảo dưỡng  cầu trục , cổng trục"
2170,"Bảo dưỡng cần trục ( cần trục bánh lốp, bánh xích)"
2171,Gia công nguội cơ bản
2172,Kỹ thuật treo buộc hàng
2173,"Vận hành cầu trục. Không có tải , có tải"
2174,Ca bin cần trục. Vị trí  ổn định cần trục
2175,Vận hành cần trục
2176,Cẩu hàng đặt vào vị trí + khử rung lắc cho cần trục
2177,Cầu hàng có kích thước lớn
2178,Kỹ thuật cẩu lật tải
2179,"Giải phóng phương tiện vận tải, kỹ thuật chất tải"
2180,"Cẩu lắp dựng cột, cẩu ống "
2181,Cẩu lắp trên cao khuất ( thực hiện xi nhan bậc )
2182,Tháo lắp. Dựng cần cho cần trục
2183,Phương pháp luồn cáp cho máy trục
2184,Thử tải cho máy trục
2185,Thực tập sản xuất
2186,Truyền động thủy lực trên máy trục
2187, Truyền động điện và tự động hóa trên máy trục
2188,Dung sai lắp ghép và đo lường kỹ thuật
2189,Vật liệu cơ khí
2190,Cơ kỹ thuật
2191,Sức bền vật liệu
2192,Kỹ thuật điện cơ bản
2193,Sử dụng dụng cụ cầm tay (Hand tool)
2194,Bảo dưỡng động cơ đốt trong
2195,Hệ thống điện điều khiển máy trục
2196,Hệ thống thủy lực - Khí nén
2197,Hệ thống gầm và thiết bị công tác cần trục
2198,"Thiết bị trên cầu trục, cổng trục"
2199,Kỹ thuật thi công
2200,Vận hành cần trục
2201,Vận hành cầu trục
2202,Thực hành sản xuất
2203,Điện kỹ thuật
2204,Điện tử cơ bản
2205,Cơ kỹ thuật
2206,Vật liệu học
2207,Dung sai lắp ghép và đo lường kỹ thuật
2208,Vẽ kỹ thuật
2209,An toàn lao động
2210,Thực hành Nguội cơ bản
2211,Thực hành Hàn cơ bản
2212,Kỹ thuật chung về ô tô và công nghệ sửa chữa
2213,Bảo dưỡng và sửa chữa cơ cấu trục khuỷu - thanh truyền và bộ phận cố định của động cơ 1
2214,Bảo dưỡng và sửa chữa hệ thống phân phối khí
2215,Bảo dưỡng và sửa chữa hệ thống bôi trơn và hệ thống làm mát
2216,Bảo dưỡng và sửa chữa hệ thống nhiên liệu động cơ xăng dùng bộ chế hòa khí
2217,Bảo dưỡng và sửa chữa hệ thống nhiên liệu động cơ diesel
2218,Sửa chữa - bảo dưỡng hệ thống khởi động và đánh lửa
2219,Bảo dưỡng và sửa chữa trang bị điện ô tô 1
2220,Bảo dưỡng và sửa chữa hệ thống truyền lực
2221,Bảo dưỡng và sửa chữa hệ thống di chuyển
2222,Bảo dưỡng và sửa chữa hệ thống lái
2223,Bảo dưỡng và sửa chữa hệ thống phanh
2224,Thực hành mạch điện cơ bản
2225,Kiểm tra và sửa chữa PAN ô tô
2226,Dung sai lắp ghép và do lường kỹ thuật
2227,Vật liệu cơ khí
2228,Cơ kỹ thuật
2229,Sức bền vật liệu
2230,Kỹ thuật điện cơ bản
2231,KỸ thuật hàn cơ bản
2232,Sử dụng dụng cụ cầm tay (hand tool)
2233,Kỹ thuật chung về ô tô và công nghệ sửa chữa
2234,Bảo dưỡng và sửa chữa cơ cấu trục khuỷu - thanh truyền và bộ phận cố định của động cơ
2235,Bảo dưỡng và sửa chữa hệ thống phân phối khí
2236,Bảo dưỡng và sửa chữa hệ thống bôi trơn và hệ thống làm mát
2237,Bảo dưỡng và sửa chữa hệ thống nhiên liệu động cơ xăng dùng bộ chế hòa khí
2238,Bảo dưỡng và sửa chữa động cơ diesel
2239,Sửa chữa và bảo dưỡng hệ thống khởi động và đánh lửa
2240,Bảo dưỡng và sửa chữa trang bị điện ô tô
2241,Bảo dưỡng và sửa chữa hệ thống truyền lực
2242,Bảo dưỡng và sửa chữa hệ thống di chuyển
2243,Bảo dưỡng và sửa chữa hệ thống lái
2244,Bảo dưỡng và sửa chữa hệ thống phanh
2245,Kiểm tra và sửa chữa PAN ô tô
2246,Kỹ thuật lái ô tô
2247,Thực tập tại cơ sở sản xuất 1
2248,Hàn hồ quang tay cơ bản
2249,Dung sai lắp ghép và đo lường kỹ thuật
2250,Vật liệu cơ khí
2251,Cơ kỹ thuật
2252,Kỹ thuật điện ứng dụng trong cơ khí
2253,Kỹ thuật cắt khí Gas-Oxy cơ bản
2254,Kỹ thuật cơ khí cơ bản (hand operation tools)
2255,Hàn hồ quang tay cơ bản
2256,Nâng chuyển thiết bị
2257,Anh văn chuyên ngành Cơ khí
2258,Kỹ thuật đo lường sản phẩm cơ khí
2259,"Tiện, phay, mài cơ bản"
2260,Phân tích bản vẽ cơ khí theo tiêu chuẩn quốc tế
2261,"Tiện, phay, mài nâng cao"
2262,Tiện CNC cơ bản
2263,Phay CNC cơ bản
2264,Thực tập tốt nghiệp/Đồ án tốt nghiệp
2265,"Chọn lựa ống, phụ kiện và thiết bị"
2266,"Sử dụng dụng cụ - thiết bị gia công, lắp đặt ống công nghệ"
2267,Gia công kết cấu giữ ống
2268,Gia công chi tiết và phụ kiện ống
2269,Gia công cụm ống
2270,Lắp đặt hệ thống ống công nghệ
2271,Bảo trì và sửa chữa đường ống
2272,Thủy khí cơ sở
2273,"Lắp đặt ống cấp, thoát nước"
2274,Lắp đặt thiết bị dùng nước
2275,Lắp đặt ống qua sông - đầm lầy
2276,TTTN
2277,Toán cao cấp
2278,Vật lý đại cương
2279,Hình học hoạ hình 
2280,Cơ lý thuyết
2281,Sức bền vật liệu
2282,Vật liệu cơ khí
2283,Công nghệ gia công kim loại
2284,Quản lý doanh nghiệp và tổ chức sản xuất
2285,Sử dụng dụng cụ thiết bị nghề CTTBCK
2286,Chế tạo băng tải
2287,Chế tạo hệ thống thông gió
2288,Chế tạo khung nhà công nghiệp
2289,Chế tạo cột điện cao thế # 35 kv
2290,Chế tạo bồn bể
2291,Tiếng Anh chuyên ngành
2292,Chế tạo khung bằng thép hình 
2293,Phân tích bản vẽ chế tạo cơ khí
2294,CAD/CAM - CNC căn bản
2295,Chế tạo chi tiết trên máy CNC
2296,Chính trị
2297,Pháp luật
2298,Giáo dục thế chất
2299,GD quốc phòng
2300,Tin học
2301,Ngoại ngữ
2302,Mạch điện
2303,Điện tử cơ bản
2304,Đo lường điện
2305,Máy điện 2
2306,Cung cấp điện
2307,TH trang bị điện
2308,Kỹ thuật xung- số
2309,KT cảm biến
2310,PLC cơ bản
2311,Truyền động điện
2312,Điện tử công suất
2313,PLC nâng cao
2314,TTTN
2315,KT lắp đặt điện trong công nghiệp
2316,"LĐ hệ thống chống sét, tiếp địa"
2317,Kỹ thuật lạnh
2318,Thiết bị điện gia dụng
2319,Anh Văn chuyên ngành
2320,Hình học hoạ hình
2321,Vật liệu cơ khí
2322,Sức bền vật liệu
2323,Công nghệ gia công kim loại
2324,QLDN & TCSX
2325,Sử dụng DC và TB nghề CTTBCK
2326,"Đo, kiểm tra kích thước TBCK"
2327,Chế tạo băng tải
2328,Chế tạo lan can cầu thang
2329,Chế tạo dầm tổ hợp
2330,Chế tạo hệ thống thông gió
2331,Chế tạo khung nhà công nghiệp
2332,Phân trích hệ thống bản vẽ cơ khí
2333,CAD/ CAM- CNC căn bản
2334,Chế tạo chi tiết trên máy CNC
2335,Chế tạo cột điện cao thế # 35KV
2336,Chế tạo bồn bể
2337,Chế tạo khung bằng thép hình
2338,TTSX
2339,Chính trị
2340,Anh văn giao tiếp
2341,Toán kinh tế
2342,Anh văn chuyên ngành
2343,Kinh tế vĩ mô
2344,Tài chính doanh nghiệp
2345,Kế toán doanh nghiệp
2346,Lập và phân tich dự án
2347,Kiểm toán
2348,Thực hành kế toán
2349,TTTN
2350,Kế toán ngân hàng
2351,Kế toán trong doanh nghiệp xây lắp
2352,Marketing
2353,Tâm lý học quản lý
2354,kế toán chi phí
2355,Pháp luật
2356,Anh văn giao tiếp 2
2357,Kỹ thuật an toàn
2358,Nguyên lý kỹ thuật
2359,Nguyên lý hàn
2360,Hàn hồ quang tay
2361,Hàn TIG
2362,Hàn hồ quang dây lõi thuốc
2363,Toán kỹ thuật
2364,Nguyên lý điên cho kỹ thuật cơ khí
2365,Nguyên lý máy 
2366,Cơ lưu chất và nhiệt động học kỹ thuật
2367,AUTOCAD cho sản xuất 
2368,Thiết kế kỹ thuật
2369,Kỹ thuật lập kế hoạch và tiến độ
2370,Bảo trì hệ thống kỹ thuật và thiết bị  
2371,Công nghệ chế tạo kim loại
2372,Công nghệ và thực hành hàn
2373,Đảm bảo chất lượng và kiểm tra mối ghép hàn
2374,Toán kỹ thuật nâng cao
2375,Phân tích cơ lưu chất
2376,Nhiệt động lực học ứng dụng
2377,Cơ học chất rắn
2378,Ứng dụng đặc tính của vật liệu cho kỹ thuật
2379,Động lực học hệ thống máy
2380,Dự án kỹ thuật
2381,Mô hình thiết kế kỹ thuật
2382,Toán học kỹ thuật 
2383,Quản lý cho các kỹ sư
2384,Bài tập đồ án 1
2385,Nhiệt động lực học ứng dụng
2386,Cơ lưu chất 
2387,Cơ học máy và sức bền vật liệu
2388,Vật liệu
2389,Công nghệ sản xuất
2390,Thủy lực và máy thủy lực
2391,Cơ học chất rắn
2392,Hệ thống điều khiển
2393,Vật liệu Hàn
2394,Hàn hồ quang tay SMAW nâng cao
2395,Thực tập tốt nghiệp/Đồ án tốt nghiệp
2396,Kỹ thuật an toàn
2397,Nguyên lý kỹ thuật
2398,Nguyên lý kỹ thuật điện điện tử 1
2399,Bảo trì hệ thống điện và thiết bị điện
2400,Tổ chức và quản lý kỹ thuật vận hành 
2401,Nguyên lý hệ thống rô bốt và điều khiển tự động
2402,Toán kỹ thuật 1
2403,Nguyên lý kỹ thuật điện điện tử 2
2404,Thiết kế bằng máy tính để chế tạo
2405,Kỹ thuật lập kế hoạch và tiến độ
2406,Dịch vụ và lắp đặt điện
2407,Sử dụng các phương pháp bảo vệ để vận hành thiết bị điện
2408,Kiểm tra và đo lường hệ thống điện điện tử
2409,Điều khiển lập trình PLC
2410,Nguyên lý các mạch Analoge
2411,Mạch tuần tự và logic tích hợp
2412,Hệ thống vi xử lý cơ bản
2413,Toán nâng cao cho kỹ thuật điện điện tử
2414,Nguyên lý kỹ thuật điện điện tử
2415,Dự án kỹ thuật
2416,Quản lý dự án
2417,Thiết bị và hệ thống điều khiển
2418,Quản trị doanh nghiệp
2419,Thiết kế kỹ thuật số
2420,Thiết kế analoge
2421,Toán kỹ thuật 2
2422,Kỹ năng quản lý
2423,Xử lý tín hiệu trong cacq mạch điện tử
2424,Nguyên lý hệ thống điện và máy điện
2425,Hệ thống điện tử
2426,Hệ thống thông tin
2427,Mạng truyền thông không dây và di động
2428,Mạng máy tính
2429,Tín hiệu và hệ thống
2430,Cấu trúc máy tính và hệ điều hành
2431,Đồ án tốt nghiệp
2432,Kỹ thuật  an toàn
2433,Nguyên lý kỹ thuật
2434,Nguyên lý chế tạo
2435,Khai triển chi tiết cơ khí
2436,Tổ chức và quản lý hoạt động kỹ thuật
2437,Khoa học và toán nâng cao
2438,Toán kỹ thuật - 401
2439,Kỹ thuật điện ứng dụng trong cơ khí
2440,Nguyên lý chi tiết máy
2441,Cơ lưu chất và nhiệt động học kỹ thuật
2442,Thiết kế chi tiết cho sản xuất
2443,Thiết kế kỹ thuật
2444,Kỹ thuật lập kế hoạch và tiến độ
2445,Bảo trì hệ thống kỹ thuật và thiết bị
2446,Công nghệ gia công kim loại
2447,Công nghệ hàn và thực nghiệm
2448,Quản lý và kiểm tra chất lượng mối hàn
2449,Toán kỹ thuật nâng cao
2450,Cơ lưu chất - 514
2451,Nhiệt động học ứng dụng
2452,Cơ học vật rắn-516
2453,Vật liệu ứng dụng
2454,Động lực học hệ thống máy
2455,Dự án kỹ thuật
2456,Mô hình hóa thiết kế kỹ thuật
2457,Toán kỹ thuật
2458,Quản lý cho nhà kỹ thuật
2459,Đồ án 1
2460,Nhiệt động học ứng dụng
2461,Cơ lưu chất
2462,Cơ học máy và sức bền vật liệu
2463,Vật liệu
2464,Công nghệ sản xuất
2465,Thủy lực và máy thủy lực
2466,Cơ học vật rắn - 135
2467,Hệ thống điều khiển
2468,Cơ sở công nghệ chế tạo máy
2469,Chính trị
2470,Pháp luật
2471,Giáo dục thể chất
2472,Giáo dục quốc phòng
2473,Tin học
2474,Ngoại ngữ
2475,THỰC HÀNH KỶ THUẬT CƠ SỞ TOÁN 2
2476,Quản trị chất lượng
2477,Thực hành kỹ thuật cơ sở 1- Tin học
2478,Công Nghệ Cơ Khí
2479,Thiết kế chi tiết trên máy tính 1(autocard)
2480,Nguyên lý quy trình chế tạo
2481,Nguyên lý kỹ thuật
2482,Bảo trì hệ thống điện và thiết bị điện
2483,Tổ chức và quản lý kỹ thuật vận hành
2484,Nguyên lý hệ thống rô bốt và điều khiển tự động
2485,Nguyên lý kỹ thuật điện điện tử 1
2486,Kỹ thuật an toàn
2487,Nguyên lý kỹ thuật
2488,Khai triển dưỡng chế tạo
2489,Tổ chức và quản lý hoạt động kỹ thuật
2490,Toán và khoa học nâng cao
2491,Nguyên lý chế tạo
2492, Nâng chuyển  thiết bị
2493,An toàn điện
2494,An toàn lao động
2495,Anh văn
2496,Anh văn chuyên ngành
2497,Bảo dưỡng kỹ thuật máy và thiết bị nâng đơn giản
2498,Bảo ôn đường ống
2499,Các quy trình lắp đặt thiết bị cơ khí
2500,CAD/CAM-CNC cơ bản
2501,Cắt khí cơ bản
2502,Chế tạo băng tải
2503,"Chế tạo bồn, bể"
2504,Chế tạo chi tiết trên máy CNC
2505,Chế tạo cột điện cao thế # 35 kv
2506,Chế tạo cột điện cao thế 35Kv
2507,Chế tạo cụm ống 
2508,Chế tạo dầm tổ hợp
2509,Chế tạo giá đỡ ống 
2510,Chế tạo hệ thống thông gió
2511,Chế tạo khung bằng thép hình 
2512,Chế tạo khung nhà công nghiệp
2513,Chế tạo lan can cầu thang
2514,Chế tạo phôi hàn
2515,Chế tạo phụ kiện ống
2516,Chế tạo phụ kiện ống 
2517,Chi tiết máy
2518,Chọn lựa vật tư và phụ kiện 
2519,Cơ kỹ thuật
2520,Cơ lý thuyết
2521,Công nghệ gia công kim loại
2522,Cung cấp điện
2523,Điện tử cơ bản
2524,Điện tử công nghiệp
2525,Điều khiển điện khí nén
2526,Đo kiểm kích thước và vị trí 
2527,Đo kiểm tra kích thước thiết bị cơ khí
2528,Đo lường thí nghiệm điện
2529,Đo Ống công nghệ
2530,"Đo, kiểm tra kích thước thiết bị cơ khí"
2531,Đọc bản vẽ tiêu chuẩn quốc tế
2532,Dung sai và lắp ghép 
2533,Ghá lắp kết cấu hàn
2534,Hàn bình chịu áp lực
2535,Hàn điện cơ bản
2536,Hàn điện cơ bản và cắt khí
2537,Hàn điện nâng cao
2538,Hàn kim loại và hợp kim màu
2539,Hàn MIG\MAG cơ bản
2540,Hàn MIG\MAG nâng cao
2541,Hàn MIG\MAG tiêu chuẩn quốc tế
2542,Hàn ống áp lực cao
2543,Hàn ống công nghệ cao 5G
2544,Hàn ống thép hợp kim
2545,Hàn SMAW ống 1G
2546,Hàn tiếp xúc
2547,Hàn TIG cơ bản
2548,Hàn tự động dưới thuốc
2549,Hệ thống quản lý chất lượng ISO 
2550,Hình học hoạ hình 
2551,Kế toán doanh nghiệp 1
2552,Kế toán doanh nghiệp 2
2553,Kế toán mỹ
2554,Kế toán quản trị
2555,Khai triển Ống công nghệ         
2556,Khí cụ điện
2557,Kiểm toán
2558,Kiểm tra chất lượng mối hàn
2559,Kinh tế Chính trị
2560,Kế toán hành chính sự nghiệp
2561,Kinh tế học (V.mô)
2562,Kế toán máy
2563,Kế toán ngân hàng
2564,Kế toán quốc tế
2565,Kế toán xây lắp
2566,Kỹ thuật an toàn
2567,Kỹ thuật an toàn và Bảo hộ lao động
2568,Kỹ thuật điện
2569,Kỹ thuật lạnh
2570,Kỹ thuật lắp đặt điện công nghiệp
2571,Kỹ thuật số
2572,Lắp đặt băng tải
2573,Lắp đặt cảm biến công nghiệp
2574,Lắp đặt cầu trục
2575,Lắp đặt điện dân dụng
2576,Lắp đặt điều khiển thiết bị điện CN
2577,Lắp đặt đường dây truyền tải
2578,Lắp đặt giá đỡ 
2579,Lắp đặt hệ thống chiếu sáng
2580,"Lắp đặt hệ thống chống sét, tiếp địa"
2581,Lắp đặt hệ thống điều khiển tự động
2582,Lắp đặt lò hơi
2583,Lắp đặt máy bơm
2584,Lắp đặt máy gia công kim loại
2585,Lắp đặt máy phát điện
2586,Lắp đặt nhà thép tiền chế
2587,"Lắp đặt ống qua sông, qua đầm lầy"
2588,Lắp đặt ống qua sông/đầm lầy 
2589,Lắp đặt ống thép không gỉ 
2590,Lắp đặt ống và phụ kiện chìm
2591,Lắp đặt ống và phụ kiện chìm (U/G)
2592,Lắp đặt ống và phụ kiện trên bờ
2593,Lắp đặt ống và phụ kiện trên bờ (Onshore)
2594,Lắp đặt ống và phụ kiện trên giá đỡ
2595,Lắp đặt ống và phụ kiện trên giá đỡ (A/G) 
2596,Lắp đặt thang máy
2597,Lắp đặt thiết bị phân phối
2598,Lắp đặt tuabin 
2599,Lập và phân tích dự án
2600,Lý thuyết tài chính tín dụng
2601,Luật kinh tế
2602,Lý thuyết kế toán
2603,Lý thuyết mạch
2604,Lý thuyết Tài chính
2605,Lý thuyết thống kê
2606,Marketing CB
2607,Máy điện
2608,Máy nâng chuyển 
2609,Nâng chuyển thiết bị
2610,Ngoại ngữ
2611,Phân tích bản vẽ chế tạo cơ khí
2612,Phân tích hệ thống bản vẽ cơ khí
2613,Phân tích hệ thống bản vẽ lắp
2614,Phân tích hệ thống bản vẽ ống 
2615,PLC cơ bản
2616,PLC nâng cao
2617,Phân tích hoạt động kinh doanh
2618,Quản trị doanh nghiệp
2619,Quản lý chất lượng ISO
2620,Quản lý doanh nghiệp
2621,Quản lý doanh nghiệp và tổ chức sản xuất
2622,Quản lý sản xuất
2623,Quy trình hàn
2624,Robót hàn
2625,Soạn thảo văn bản
2626,Sử dụng dụng cụ thiết bị nghề chế tạo thiết bị cơ khí
2627,Sử dụng dụng cụ thiết bị nghề CTTBCK
2628,Sửa chữa và bảo dưỡng máy điện
2629,Sức bền vật liệu
2630,Tài chính doanh nghiệp
2631,Tâm lý học quản trị
2632,Thực hành kế toán doanh nghiệp 1
2633,Thực Khai báo thuế
2634,Thực hành kế toán doanh nghiệp 2
2635,Thi Trường chứng khóa
2636,Thống kê doanh nghiệp
2637,Thực hành điện cơ bản
2638,Thực hành hàn cắt khí
2639,Thực hành hàn và cắt khí 
2640,Thực hành nâng chuyển
2641,Thực hành nguội    
2642,Thực hành trang bị điện
2643,Thực tập  sản xuất                                
2644,Thực tập nghề nghiệp
2645,Thực tập sản xuất
2646,Thực tập tốt nghiệp
2647,Thuế
2648,Tiếng Anh chuyên ngành
2649,Tính toán kết cấu hàn
2650,Tổ chức  quản lý sản xuất
2651,Toán cao cấp
2652,Toán kinh tế
2653,Trang bị điện
2654,Truyền động điện
2655,Vật liệu cơ khí
2656,Vật liệu điện
2657,Vật lý đại cương
2658,Vẽ điện
2659,Vẽ kỹ thuật
2660,Toán kỹ thuật
2661,Thiết kế CAD cho sản xuất
2662,Thiết kế kỹ thuật
2663,Nguyên lý điện ứng dụng trong kỹ thuật cơ khí
2664,Nguyên lý cơ học kỹ thuật
2665,Cơ lưu chất và nhiệt động lực học kỹ thuật
2666,Qui trình chế tạo chi tiết cơ khí
2667,Kỹ thuật vật liệu
2668,Công nghệ gia công kim loại
2669,Công nghệ hàn và thực hành
2670,Đảm bảo chất lượng và kiểm tra chất lượng mối hàn
2671,Toán kỹ thuật 1
2672,Nguyên lý kỹ thuật điện điện tử 2
2673,Thiết kế bằng máy tính để chế tạo
2674,Nguyên lý và vận hành máy điện
2675,Dịch vụ và lắp đặt điện
2676,Cấp nguồn và phân phối điện năng
2677,Kiểm tra và đo lường hệ thống điện điện tử
2678,Điều khiển lập trình PLC
2679,Nguyên lý các mạch Analoge
2680,Mạch tuần tự và logic tích hợp
2681,Hệ thống vi xử lý cơ bản
2682,Toán nâng cao cho kỹ thuật điện điện tử
2683,Nguyên lý kỹ thuật điện điện tử
2684,Dự án kỹ thuật
2685,Quản lý dự án
2686,Thiết bị và hệ thống điều khiển
2687,Hệ thống thong tin điện tử
2688,Thiết kế kỹ thuật số
2689,Thiết kế analoge
2690,Đồ án kỹ thuật
2691,Toán kỹ thuật nâng cao
2692,Phân tích cơ học lưu chất
2693,Nhiệt động học ứng dụng
2694,Cơ học vật rắn
2695,Vật liệu ứng dụng kỹ thuật
2696,Động lực học hệ thống máy
2697,Mô hình hóa thiết kế kỹ thuật
2698,Chính trị
2699,Lý thuyết chuyên môn
2700,Thực hành chuyên môn
2701,Vẽ Kỹ Thuật
2702,Điện tử công suất
2703,Hệ thống điện khí nén
2704,Hệ thống cơ điện tử
2705,PLC nâng cao
2706,Lắp đặt và điều khiển điện trong công nghiệp
2707,Đồ án 2
2708,Đồ án tốt nghiệp
2709,Kỹ thuật thiết bị và qui trình bảo trì
2710,Thực hành kỹ thuật thiết bị và qui trình bảo trì
2711,Phân tích bản vẽ chế tạo thiết bị cơ khí
2712,"Chế tạo, kiểm soát qui trình và quản lý chất lượng bồn áp lực"
2713,"Chế tạo, kiểm soát qui trình và quản lý chất lượng kết cấu thép"
2714,"Chế tạo, kiểm soát qui trình và quản lý chất lượng hệ thống thông gió"
2715,Giải quyết vấn đề kỹ thuật
2716,Đồ án tốt nghiệp
2717,Chuyên đề tự động hóa
2718,Chuyên đề lắp đặt điện
2719,Anh văn giao tiếp 2
2720,Sức bền vật liệu
2721,Sữa chữa bộ nguồn
2722,Sữa chữa màn hình
2723,Quản trị nguồn nhân lực
2724,Truyền động điện
2725,TN-Chinhtri
2726,Lý Thuyết Nghề
2727,Thực Hành Nghề
2728,Anh Văn Giao Tiếp 1
2729,Thực hành nguội
2730,Linh kiện điện tử
2731,Đo lường điện tử
2732,Vật liệu cơ khí
2733,Vi điều khiển
2734,Anh văn giao tiếp 2
2735,Anh văn giao tiếp 3
2736,Anh văn chuyên ngành điện tử
2737,Tiếng anh chuyên ngành cơ khí
